NCM;Descrição;Mínimo;Máximo;I.I;IPI;PIS;COFINS;ICMS
25174100;MÁRMORE EM GRÂNULOS, LASCAS E PÓS;0,1300;0,1300;3,6;NT;2,1;9,65;
25174900;"OUTS.GRÂNULOS,
LASCAS,PÓS,RESÍD.E ESC.IND.";0,2900;0,2900;3,6;NT;2,1;9,65;
25191000;CARBONATO DE MAGNÉSIO NATURAL (MAGNESITA);0,6126;3,8025;3,6;NT;2,1;9,65;
25199010;"MAGNÉSIA
ELETROFUNDIDA";0,5411;0,7920;3,6;NT;2,1;9,65;
25199090;OUTS.ÓXIDOS DE MAGNÉSIO E MAGNÉSIAS;0,1897;0,2770;3,6;NT;2,1;9,65;
25201020;Anidrita;0,1281;0,1291;3,6;NT;2,1;9,65;
25202090;OUTROS GESSOS;0,2201;0,3941;3,6;NT;2,1;9,65;
25221000;CAL VIVA;0,2923;0,2859;3,6;NT;2,1;9,65;
25222000;CAL APAGADA;0,4756;0,4756;3,6;NT;2,1;9,65;
25232100;"CIMENTOS ""PORTLAND"",
BRANCOS, MMO COR. ARTIF.";0,2200;0,2200;3,6;NT;2,1;9,65;
25232910;"CIMENTOS ""PORTLAND"", COMUNS";0,3140;0,3140;3,6;NT;2,1;9,65;
25232990;"OUTROS CIMENTOS ""PORTLAND""";0,3731;0,2694;3,6;NT;2,1;9,65;
25233000;CIMENTOS ALUMINOSOS;0,2296;0,4315;3,6;2,6;2,1;9,65;
25251000;MICA EM BRUTO,CLIV. EM FOLS.OU LAMELAS IRREG.;7,2242;8,3970;3,6;NT;2,1;9,65;
25252000;MICA EM PÓ;0,4842;0,5787;3,6;NT;2,1;9,65;
25261000;"ESTEATITA NATURAL,
NÃO TRITURADA NEM EM PÓ";2,4037;2,2553;3,6;NT;2,1;9,65;
25262000;ESTEATITA NATURAL, TRITURADA OU EM PÓ;0,2193;0,2792;3,6;NT;2,1;9,65;
25292100;"-- Que contenha, em
peso, 97 % ou menos de fluoreto de cálci";0,4930;0,4970;3,6;NT;2,1;9,65;
25309020;AREIA ZIRC.MICRONIZ. P/PREP.ESMALTE CERÂMICO;1,8713;2,1663;3,6;NT;2,1;9,65;
25309040;TERRAS CORANTES;1,1451;1,3514;3,6;NT;2,1;9,65;
25309090;OUTS MAT.MINERAIS,Ñ ESPEC.EM OUTS. POSIÇÕES;0,1650;0,1998;3,6;NT;2,1;9,65;
26020090;OUTS. MINÉRIOS DE MANGANÊS E CONCENTRADOS;0,3048;0,5989;0;NT;2,1;9,65;
26030090;"OUTROS MINÉRIOS
D/COBRE E CONCENTRADOS";0,1011;0,6461;0;NT;2,1;9,65;
26060012;BAUXITA CALCINADA;0,3997;0,4531;0;NT;2,1;9,65;
26140090;OUTS.MINÉRIOS D/TITÂNIO E SEUS CONCENTRADOS;3,1789;3,1789;0;NT;2,1;9,65;
26151090;OUTS.MINÉRIOS D/ZIRCÔNIO E S/CONCENTRADOS;3,8908;3,9175;0;NT;2,1;9,65;
27011100;ANTRACITA,MESMO EM PÓ, MAS NÃO GLOMERADA;0,4749;0,5607;0;NT;2,1;9,65;
27040011;Com granulometria igual ou superior a 80 mm;0,4878;0,4878;0;NT;2,1;9,65;
27040012;Com granulometria inferior a 80 mm;0,1839;0,3011;0;NT;2,1;9,65;
27075090;Outras;1,4470;1,4470;0;0;2,1;9,65;
27081000;BREU OBTIDO DE ALCATRÕES MINERAIS;0,7308;0,8122;0;3,25;2,1;9,65;
27101221;Di-isobutileno;3,1000;3,1000;0;5,2;2,1;9,65;
27101249;OUTRAS NAFTAS;3,8620;3,8620;0;NT;2,1;9,65;
27101931;ÓLEOS LUBRIFICANTES SEM ADITIVO;0,8838;1,1656;0;NT;2,1;9,65;
27101932;"ÓLEOS
LUBRIFICANTES COM ADITIVO";3,1943;3,6157;5,4;NT;2,1;9,65;
27101991;ÓLEOS MINERS. BRANCS.(ÓLEO D/VASIL.OU PARAF.);8,7836;8,7836;3,6;0;2,1;9,65;
27101999;"OUTS.ÓLEOS
D/PETRÓLEO OU D/MINERAIS BETUMS.";1,5503;1,5789;0;5,2;2,1;9,65;
27111210;PROPANO EM BRUTO, LIQUEFEITO;4,1419;4,4818;0;NT;R;R;
27111290;"OUTS.PROPANOS EXC.
EM BRUTO, LIQUEFEITOS";4,7372;7,9137;0;NT;R;R;
27111300;BUTANOS LIQUEFEITOS;1,3132;1,9367;0;NT;R;R;
27111990;"OUTS.GASES D/PET.E
HID.GASOSOS LIQUEFEITOS";4,4986;5,5242;0;NT;R;R;
27112990;OUTS.GASES D/PET.E HIDROCARB.,EM EST. GASOSO;3,5714;3,5719;0;NT;R;R;
27122000;"- Parafina que contenha, em peso, menos de 0,75
% de óleo";1,2290;1,3315;3,6;0;2,1;9,65;
27129000;CERA DE PETRÓLEO MICROCR.,CERAS MINERAIS;1,2368;1,3824;3,6;0;2,1;9,65;
27131200;"COQUE DE PETRÓLEO
CALCINADO";2,3500;2,3500;0;2,6;2,1;9,65;
28012090;OUTRAS FORMAS DE IODO;21,4934;21,4934;0;0;2,1;9,65;
28020000;"ENXOFRE SUBLIM.OU
PRECIP.,ENXOFRE COLOIDAL";0,9765;0,9765;0;0;2,1;9,65;
28030011;NEGROS DE ACETILENO (NEGROS DE CARBONO);2,7118;2,7665;0;0;2,1;9,65;
28030019;"OUTROS NEGROS DE
CARBONO";1,3291;2,0740;7,2;0;2,1;9,65;
28030090;OUTRAS FORMAS DE CARBONO;8,7186;8,7186;7,2;0;2,1;9,65;
28042100;"ARGÔNIO (GASES
RAROS)";0,3472;0,3898;5,4;0;2,1;9,65;
28043000;NITROGÊNIO;40,0130;40,5185;5,4;0;2,1;9,65;
28046900;OUTROS SILÍCIOS;1,8992;1,9038;0;0;2,1;9,65;
28047020;"FÓSFORO VERMELHO
OU AMORFO";6,6000;6,6000;0;0;2,1;9,65;
28048000;ARSÊNIO;0,9086;0,9086;0;0;2,1;9,65;
28049000;SELÊNIO;19,3312;19,4101;0;0;2,1;9,65;
28051200;CÁLCIO;3,2295;4,0171;0;0;2,1;9,65;
28051910;ESTRÔNCIO;8,5798;8,8304;0;0;2,1;9,65;
28051990;OUTS.METAIS ALCALINOS OU ALCALINOS- TERROSOS;3,6185;3,6185;0;0;2,1;9,65;
28053010;Liga de cério, com um teor de ferro inferior ou igual a 5 %,;2,5972;3,0174;0;0;2,1;9,65;
28053090;OUTS.METAIS D/TERR. RARAS,ESCÂNDIO, MMO.MIST.;4,1365;4,4578;0;0;2,1;9,65;
28091000;PENTÓXIDO DE DIFÓSFORO;2,2849;2,4168;0;0;2,1;9,65;
28092011;Com um teor de ferro inferior a 750 ppm;0,9951;1,0578;17,5;0;2,1;9,65;
28092019;OUTROS ÁCIDOS FOSFÓRICOS;0,9858;1,0842;3,6;0;2,1;9,65;
28092090;OUTROS ÁCIDOS POLIFOSFÓRICOS;1,9835;2,0305;0;0;2,1;9,65;
28100010;ÁCIDO ORTOBÓRICO;2,1836;2,2233;0;0;2,1;9,65;
28100090;OUTROS ÓXIDOS DE BORO E ÁCIDOS BÓRICOS;2,8471;3,1752;9;0;2,1;9,65;
28111100;"FLUORETO DE
HIDROGÊNIO (ÁCIDO FLUORÍDRICO)";1,2103;1,3344;0;0;2,1;9,65;
28111910;ÁCIDO AMINOSSULFÔNICO (ÁCIDO SULFÂMICO);0,5561;0,6923;0;0;2,1;9,65;
28111920;"ÁCIDO FOSFÔNICO
(ÁCIDO FOSFOROSO)";1,2999;1,4981;0;0;2,1;9,65;
28111940;"OUTROS ÁCIDOS
INORGÂNICOS D/FLÚOR";0,6084;0,6679;0;0;2,1;9,65;
28111990;OUTROS ÁCIDOS INORGÂNICOS;3,6931;10,4167;0;0;2,1;9,65;
28112100;DIÓXIDO DE CARBONO;3,6103;4,5753;3,6;0;2,1;9,65;
28112210;DIÓXIDO D/SILÍCIO, OBTIDO P/PRECIPITAÇÃO QUÍMICA;0,7000;0,8967;9;0;2,1;9,65;
28112220;"DIÓXIDO DE SILÍCIO,
TIPO AEROGEL";2,6072;3,1288;0;0;2,1;9,65;
28112230;GEL DE SÍLICA;0,5236;0,9000;9;0;2,1;9,65;
28112290;OUTROS DIÓXIDOS DE SILÍCIO;0,6854;2,0047;0;0;2,1;9,65;
28112990;OUTS.COMP.OXIG. INORGÂNICOS D/ELEM. Ñ METAL.;0,3711;1,0145;0;0;2,1;9,65;
28129000;OUTS. HALOGENETOS/OXIAL. D/ELEM.Ñ METÁLICOS;4,8398;7,0391;0;0;2,1;9,65;
28151100;HIDRÓXIDO DE SÓDIO, SÓLIDO;0,4892;0,5497;7,2;0;2,1;9,65;
28152000;HIDRÓXIDO DE POTÁSSIO (POTASSA CÁUSTICA);0,6274;0,8510;5,4;0;2,1;9,65;
28161010;HIDRÓXIDO DE MAGNÉSIO;0,6147;1,0115;9;0;2,1;9,65;
28164010;HIDRÓXIDO DE BÁRIO;2,1392;2,5148;0;0;2,1;9,65;
28164090;"OUTS.ÓXIDOS,HIDR.,
PERÓXID., D/ESTRÔNCIO/BÁRIO";4,9000;4,9000;0;0;2,1;9,65;
28170010;ÓXIDO DE ZINCO (BRANCO DE ZINCO);2,5530;3,4349;9;0;2,1;9,65;
28181010;"Branco, que passe
através de uma peneira com abertura de mal";0,7250;0,7835;0;0;2,1;9,65;
28181090;OUTROS CORINDONS ARTIFICIAIS;0,7195;0,8407;0;0;2,1;9,65;
28182010;ALUMINA CALCINADA;0,6760;0,9828;0;0;2,1;9,65;
28182090;OUTROS ÓXIDOS DE ALUMÍNIO;0,6694;0,7248;0;0;2,1;9,65;
28183000;HIDRÓXIDO DE ALUMÍNIO;0,6422;0,6733;0;0;2,1;9,65;
28191000;TRIÓXIDO DE CROMO;2,6365;2,7326;9;0;2,1;9,65;
28199010;ÓXIDOS DE CROMO;4,0785;4,1104;0;0;2,1;9,65;
28199020;HIDRÓXIDOS DE CROMO;24,0180;24,0180;0;0;2,1;9,65;
28201000;DIÓXIDO DE MANGANÊS;2,1180;2,1796;0;0;2,1;9,65;
28211011;Com um teor de Fe2O3 igual ou superior a 85 %, em peso;0,8800;1,4246;9;0;2,1;9,65;
28211019;"OUTROS ÓXIDOS
FÉRRICOS";0,7487;1,1036;0;0;2,1;9,65;
28211020;Óxido ferroso-férrico (óxido magnético de ferro), com um teo;0,9200;1,1311;0;0;2,1;9,65;
28211030;"HIDRÓXIDOS DE
FERRO";1,1126;1,5926;9;0;2,1;9,65;
28211090;OUTROS ÓXIDOS DE FERRO;0,9125;2,1630;9;0;2,1;9,65;
28220010;"ÓXIDO SALINO DE
COBALTO";17,7618;18,4494;0;0;2,1;9,65;
28220090;OUTROS ÓXIDOS E HIDRÓXIDOS DE COBALTO;17,4600;19,8731;0;0;2,1;9,65;
28230010;Tipo anátase;1,7502;1,9980;9;0;2,1;9,65;
28230090;OUTROS ÓXIDOS DE TITÂNIO;1,9120;2,1343;7,2;0;2,1;9,65;
28241000;MONÓXIDO DE CHUMBO (LITARGÍRIO, MASSICOTE);4,4853;4,4853;0;0;2,1;9,65;
28251020;HIDROXILAMINA E SEUS SAIS INORGÂNICOS;1,4050;1,6757;0;0;2,1;9,65;
28252020;HIDRÓXIDO DE LÍTIO;23,7585;40,9073;9;0;2,1;9,65;
28253010;"PENTÓXIDO DE
DIVANÁDIO";13,8441;13,8441;0;0;2,1;9,65;
28254090;OUTROS ÓXIDOS E HIDRÓXIDOS DE NÍQUEL;20,0000;20,0000;0;0;2,1;9,65;
28256020;DIÓXIDO DE ZIRCÔNIO;9,1600;9,4783;0;0;2,1;9,65;
28258010;TRIÓXIDO DE ANTIMÔNIO;10,1882;10,3219;9;0;2,1;9,65;
28259010;ÓXIDO DE CÁDMIO;8,8773;8,8997;0;0;2,1;9,65;
28259090;"OUTS.ÓX.HID.E
PERÓX.,MET.;OUTRAS BASES INORG.";8,4437;10,5826;0;0;2,1;9,65;
28261200;FLUORETO DE ALUMÍNIO;1,4080;1,4398;0;0;2,1;9,65;
28261920;Fluoreto ácido de amônio;1,5124;1,6559;0;0;2,1;9,65;
28261990;OUTROS FLUORETOS;13,7837;13,7837;9;0;2,1;9,65;
28263000;- Hexafluoraluminato de sódio (criolita sintética);1,2780;1,2780;0;0;2,1;9,65;
28269020;"Fluossilicatos de sódio
ou de potássio";0,6586;0,7138;9;0;2,1;9,65;
28269090;OUTS.FLUOR.FLUOSS. FLUORALUM.COMP. D/FLÚOR;1,7000;1,9884;0;0;2,1;9,65;
28271000;CLORETO DE AMÔNIO;0,2085;0,2909;9;0;2,1;9,65;
28272010;Com um teor de CaCl2 igual ou superior a 98 %, em peso, em b;3,8129;0,2316;9;0;2,1;9,65;
28272090;OUTROS CLORETOS DE CÁLCIO;0,1878;0,2639;9;0;2,1;9,65;
28273110;"Com um teor de MgCl2
inferior a 98 %, em peso, e de cálcio (";0,3875;0,4008;9;0;2,1;9,65;
28273190;OUTROS CLORETOS DE MAGNÉSIO;0,3004;0,4659;9;0;2,1;9,65;
28273200;"CLORETO DE
ALUMÍNIO";0,1187;0,2989;9;0;2,1;9,65;
28273910;CLORETO COBRE I (CLOR. CUPROSO/MONOCLOR ETO);6,2712;6,2712;0;0;2,1;9,65;
28273996;CLORETO DE FERRO;2,7876;2,7895;9;0;2,1;9,65;
28273997;Cloreto de cobalto;7,0740;7,0976;9;0;2,1;9,65;
28273998;Cloreto de zinco;0,3859;0,7675;9;0;2,1;9,65;
28273999;OUTROS CLORETOS;6,3994;6,3994;9;0;2,1;9,65;
28274120;HIDROXICLORETOS DE COBRE;3,6293;3,6293;0;0;2,1;9,65;
28274912;OXICLORETO DE ZIRCÔNIO;0,2930;0,3882;9;0;2,1;9,65;
28274921;HIDROXICLORETO DE ALUMÍNIO;6,6000;7,5673;0;0;2,1;9,65;
28275100;BROMETOS D/SÓDIO OU DE POTÁSSIO;76,0104;76,0138;9;0;2,1;9,65;
28276012;IODETOS DE POTÁSSIO;1,0120;1,1452;9;0;2,1;9,65;
28281000;HIPLOCORITO D/CÁLCIO COML. E OUTS.HIP.D/CÁLCIO;0,6247;0,8383;10,8;0;2,1;9,65;
28289020;CLORITO DE SÓDIO;0,7899;0,8421;9;0;2,1;9,65;
28291100;CLORATOS DE SÓDIO;1,4604;1,5522;9;0;2,1;9,65;
28291920;CLORATOS DE POTÁSSIO;5,7561;6,4560;0;0;2,1;9,65;
28299011;BROMATO DE SÓDIO;2,2298;2,4667;9;0;2,1;9,65;
28299050;Percloratos;0,4939;0,5856;9;0;2,1;9,65;
28301010;SULFETO DE DISSÓDIO;0,5387;0,6552;9;0;2,1;9,65;
28301020;HIDROGENOSSULFET O DE SÓDIO;17,7822;36,3965;0;0;2,1;9,65;
28309011;DISSULFETO DE MOLIBDÊNIO;7,3150;7,3150;0;0;2,1;9,65;
28309016;Sulfeto de zinco;8,7600;8,7600;0;0;2,1;9,65;
28309019;OUTROS SULFETOS;0,7945;0,8680;0;0;2,1;9,65;
28311011;DITIONITOS DE SÓDIO ESTABILIZADOS;0,7784;0,8281;0;0;2,1;9,65;
28311019;OUTROS DITIONITOS DE SÓDIO;2,2273;2,2707;0;0;2,1;9,65;
28311021;SULFOXILATO FORMALDEÍDO DE SÓDIO;3,6699;3,6699;0;0;2,1;9,65;
28311029;OUTROS SULFOXILATOS;0,3048;0,4061;9;0;2,1;9,65;
28321010;SULFITO DE DISSÓDIO;0,3162;0,3684;9;0;2,1;9,65;
28321090;"OUTROS SULFITOS DE
SÓDIO";0,3642;0,3642;0;0;2,1;9,65;
28322000;OUTROS SULFITOS;0,1406;0,2451;9;0;2,1;9,65;
28323020;TIOSSULFATO DE SÓDIO;0,0674;0,0740;9;0;2,1;9,65;
28331110;SULFATO DISSÓDICO ANIDRO;0,3691;0,4054;0;0;2,1;9,65;
28331900;OUTROS SULFATOS DE SÓDIO;0,0950;0,2289;9;0;2,1;9,65;
28332100;SULFATOS DE MAGNÉSIO;0,9674;1,0721;9;0;2,1;9,65;
28332200;SULFATOS DE ALUMÍNIO;3,3550;3,2129;0;0;2,1;9,65;
28332520;SULFATO CUPRICO;0,4229;0,4937;0;0;2,1;9,65;
28332710;"Com um teor de BaSO4 igual ou superior a 97,5
%, em peso";0,2276;0,2276;0;0;2,1;9,65;
28332910;"SULFATOS DE
ANTIMÔNIO";52,9200;52,9200;0;0;2,1;9,65;
28332920;SULFATO DE LÍTIO;0,1583;0,3546;9;0;2,1;9,65;
28332940;SULFATO FERROSO;0,8000;0,8000;9;0;2,1;9,65;
28332960;Sulfatos de cromo;0,8100;0,8584;9;0;2,1;9,65;
28332970;Sulfatos de zinco;0,2158;0,4574;9;0;2,1;9,65;
28332990;OUTROS SULFATOS;0,3460;0,5324;9;0;2,1;9,65;
28333000;ALUMES;0,9027;0,9688;0;0;2,1;9,65;
28334010;"PEROXOSSULFATOS (PERSULFATOS) DE
SÓDIO";0,6234;0,6886;0;0;2,1;9,65;
28334020;PEROXOSSULFATOS (PERSULFATOS) DE AMÔNIO;1,4247;1,5258;0;0;2,1;9,65;
28334090;"OUTS. PEROXOSSULFATOS
(PERSULFATOS)";0,5471;0,6930;0;0;2,1;9,65;
28341010;NITRITOS DE SÓDIO;0,8999;0,9571;9;0;2,1;9,65;
28342190;OUTROS NITRATOS DE POTÁSSIO;0,4340;0,4340;3,6;NT;2,1;9,65;
28342910;De cálcio, com um teor de nitrogênio (azoto) inferior ou igu;0,2447;0,3752;9;0;2,1;9,65;
28342990;OUTROS NITRATOS;2,2627;2,4324;0;0;2,1;9,65;
28351011;"FOSFINATOS (HIPOFOSFITOS) DE
SÓDIO";13,9449;11,6116;0;0;2,1;9,65;
28351019;OUTROS FOSFINATOS;1,3116;1,5069;9;0;2,1;9,65;
28352200;FOSFATO MONO OU DISSÓDICO;1,1608;1,3761;9;0;2,1;9,65;
28352400;FOSFATO DE POTÁSSIO;0,3208;0,3635;0;0;2,1;9,65;
28352500;HIDROGENO- ORTOFOSFATO DE CÁLCIO;0,4816;0,6232;9;0;2,1;9,65;
28352600;OUTROS FOSFATOS DE CÁLCIO;0,7408;1,0767;9;0;2,1;9,65;
28352980;Fosfato de trissódio;1,6004;2,2960;9;0;2,1;9,65;
28352990;OUTROS FOSFATOS;1,1537;1,3193;9;0;2,1;9,65;
28353110;Grau alimentício, de acordo com o estabelecido pelaFood and;0,9600;1,0763;9;0;2,1;9,65;
28353190;OUTS.TRIFOSFATOS D/SÓDIO(TRIPOLIFOSF. D/SÓDIO);1,3277;1,4007;9;0;2,1;9,65;
28353910;METAFOSFATO DE SÓDIO;1,3876;1,5000;9;0;2,1;9,65;
28353920;PIROFOSFATO DE SÓDIO;1,3489;1,6344;9;0;2,1;9,65;
28353990;OUTROS POLIFOSFATOS;0,3209;0,4809;0;0;2,1;9,65;
28362010;CARBONATO DISSÓDICO, ANIDRO;0,1830;0,1830;9;0;2,1;9,65;
28362090;OUTROS CARBONATOS DISSÓDICOS;0,2607;0,3063;20;0;2,1;9,65;
28363000;HIDROGENOCARBONA TO (BICARBONATO) DE SÓDIO;1,0479;1,0930;9;0;2,1;9,65;
28364000;CARBONATOS DE POTÁSSIO;0,4507;0,6122;9;0;2,1;9,65;
28365000;CARBONATOS DE CÁLCIO;0,4511;0,5034;0;0;2,1;9,65;
28366010;Com um teor de BaCO3 igual ou superior a 98 %, em peso;70,9200;70,9200;9;0;2,1;9,65;
28369100;CARBONATOS DE LÍTIO;1,3528;1,4368;0;0;2,1;9,65;
28369200;CARBONATOS DE ESTRÔNCIO;2,4090;2,4090;9;0;2,1;9,65;
28369911;De magnésio, de densidade aparente inferior a 200 kg/m3;3,0013;3,1721;0;0;2,1;9,65;
28369912;CARBONATOS DE ZIRCÔNIO;0,2030;0,2493;9;0;2,1;9,65;
28369913;CARBONATOS DE AMÔNIO,INCLUSIVE O COMERCIAL;0,6214;1,2017;9;0;2,1;9,65;
28369919;OUTROS CARBONATOS;0,7496;0,7946;0;0;2,1;9,65;
28369920;PEROXOCARBONATOS (PERCARBONATOS);2,6930;2,6930;9;0;2,1;9,65;
28371100;CIANETO E OXICIANETO DE SÓDIO;1,2972;1,5140;0;0;2,1;9,65;
28372011;FERROCIANETO DE SÓDIO;11,0102;7,1877;0;0;2,1;9,65;
28372019;OUTROS FERROCIANETOS;1,6000;1,6000;0;0;2,1;9,65;
28372029;OUTROS FERRICIANETOS;0,2768;0,3348;9;0;2,1;9,65;
28391100;"METASSILICATOS DE
SÓDIO";3,2875;3,2875;9;0;2,1;9,65;
28391900;OUTROS SILICATOS DE SÓDIO;3,0950;3,1222;9;0;2,1;9,65;
28399010;"SILICATO DE
MAGNÉSIO";0,7551;0,7551;9;0;2,1;9,65;
28399050;Silicato de potássio;0,1833;0,2040;0;0;2,1;9,65;
28399090;OUTROS SILICATOS;2,5493;3,0904;9;0;2,1;9,65;
28402000;OUTROS BORATOS;2,1357;2,5495;0;0;2,1;9,65;
28403000;PEROXOBORATOS (PERBORATOS);3,0838;3,0838;9;0;2,1;9,65;
28415014;DICROMATO DE POTÁSSIO;2,4405;2,7102;0;0;2,1;9,65;
28416100;PERMANGANATO DE POTÁSSIO;44,8633;44,8633;0;0;2,1;9,65;
28418090;OUTROS TUNGSTATOS (VOLFRAMATOS);56,5900;56,5900;9;0;2,1;9,65;
28419012;TITANATOS DE BÁRIO OU DE BISMUTO;2,9188;2,9188;9;0;2,1;9,65;
28419015;TITANATO DE LANTÂNIO OU DE NEODÍMIO;0,4600;0,4600;0;0;2,1;9,65;
28419029;OUTROS FERRITOS E FERRATOS;21,1874;21,9567;0;0;2,1;9,65;
28419030;Vanadatos;17,6637;17,7117;0;0;2,1;9,65;
28419049;OUTROS ESTANATOS;0,7982;1,0329;0;0;2,1;9,65;
28419082;Aluminato de magnésio;0,2729;0,5674;9;0;2,1;9,65;
28421010;Zeólitas do tipo utilizado como trocadores de íons para;0,6585;1,3970;0;0;2,1;9,65;
28421090;"OUTS SILIC. DUPLS/COMPLX.
D/CONS.QUÍM.DEF.OU Ñ";1,3309;5,4004;0;0;2,1;9,65;
28429000;OUTS.SAIS D/ÁC.OU PEROXOÁCIDOS INORGÂNICOS;2,2475;2,8454;0;0;2,1;9,65;
28461010;ÓXIDO CÉRICO;7,0423;7,0423;0;0;2,1;9,65;
28461090;OUTROS COMPOSTOS D/CÉRIO;48,8551;54,3482;0;0;2,1;9,65;
28469020;"CLORETO DOS DEMAIS METAIS DAS TERRAS
RARAS";0,6957;0,7790;0;0;2,1;9,65;
28469090;COMP.ORG/INORG. D/MET.TER.RAR.,ÍTRIO, ESCÂNDIO.;0,6917;0,7970;9;0;2,1;9,65;
28491000;"CARBONETO DE
CÁLCIO";0,6649;1,0424;9;0;2,1;9,65;
28492000;CARBONETO DE SILÍCIO;11,2900;12,9420;0;0;2,1;9,65;
28499010;CARBONETO DE BORO;47,2600;52,8472;0;0;2,1;9,65;
28499030;CARBONETO DE TUNGSTÊNIO (VOLFRÂMIO);16,5393;13,3636;0;0;2,1;9,65;
28499090;"OUTROS
CARBONETOS";5,0000;31,7297;0;0;2,1;9,65;
28500010;NITRETO DE BORO;1,0440;1,1702;0;0;2,1;9,65;
28500090;OUTS.HIDRETOS, NITRET.AZIDAS,SILIC.E BORETOS;1,4667;1,6643;0;0;2,1;9,65;
28539090;Outros;3,0407;3,7208;0;0;R;R;
29011000;HIDROCARBONETOS ACÍCLICOS SATURADOS;4,6571;4,6571;0;0;R;R;
29012100;"ETILENO NÃO
SATURADO";5,7000;5,9105;0;0;R;R;
29012200;PROPENO (PROPILENO) NÃO SATURADO;1,5026;1,5188;0;0;R;R;
29012420;"ISOPRENO NÃO
SATURADO";47,4396;48,1801;0;0;2,1;9,65;
29012900;OUTS. HIDROCARBONETOS ACÍCLICOS Ñ SATURADOS;1,1941;1,1941;7,2;0;2,1;9,65;
29021100;CICLOEXANO;3,5548;3,5682;0;0;2,1;9,65;
29021910;Limoneno;1,2454;1,5295;0;0;2,1;9,65;
29021990;OUTS.HIDROCARB. CICLAN.,CICLEN.,OU CICLOTER.;1,3084;1,3909;9;0;2,1;9,65;
29025000;ESTIRENO;5,7247;5,7247;7,2;0;2,1;9,65;
29027000;CUMENO;1,4219;1,5549;0;0;2,1;9,65;
29029020;Naftaleno;4,9367;5,3184;0;0;R;R;
29029090;"OUTROS HIDROCARBONETOS
CÍCLICOS";0,9524;1,4118;9;0;2,1;9,65;
29031110;CLOROMETANO (CLORETO DE METILA);0,4499;0,5034;0;0;2,1;9,65;
29031200;"DICLOROMETANO (CLORETO DE
METILENO)";0,6011;0,6011;0;0;2,1;9,65;
29031300;CLOROFÓRMIO (TRICLOROMETANO);0,7883;0,9619;0;0;2,1;9,65;
29032200;TRICLOROETILENO;0,6686;0,7378;0;0;2,1;9,65;
29032300;TETRACLOROETILENO (PERCLOROETILENO);5,2100;5,2100;0;0;2,1;9,65;
29032990;Outros;2,7134;3,1852;0;0;R;R;
29034200;"-- Difluorometano (HFC-
32)";3,3883;4,2856;0;0;R;R;
29034400;"-- Pentafluoroetano (HFC-125), 1,1,1-
trifluoroetano (HFC-143";2,8351;3,5020;0;0;2,1;9,65;
29034510;"1,1,1,2-Tetrafluoroetano
(HFC-134a)";4,4314;6,6125;0;0;R;R;
29034600;"-- 1,1,1,2,3,3,3-
Heptafluoropropano (HFC-227ea), 1,1,1,2,2,3";15,4460;17,4300;0;0;R;R;
29035100;"-- 2,3,3,3-
Tetrafluoropropeno
(HFO-1234yf), 1,3,3,3-tet";26,8715;57,0313;0;0;2,1;9,65;
29036990;Outros;1,9485;2,1352;9;0;2,1;9,65;
29037100;-- Clorodifluorometano (HCFC-22);9,4100;9,4100;0;0;2,1;9,65;
29037200;-- Diclorotrifluoroetanos (HCFC-123);3,3020;3,5629;0;0;2,1;9,65;
29037300;-- Diclorofluoroetanos (HCFC-141, 141b);9,1683;9,1684;0;0;2,1;9,65;
29037990;OUTS.DER.HALOG. D/HID.ACÍC.C/2 HALOGÊNIOS DIF.;1,0799;1,1573;0;0;2,1;9,65;
29039130;P-DICLOROBENZENO;1,5204;1,5204;0;0;2,1;9,65;
29039911;CLORETO DE BENZILA;5,1332;5,3157;0;0;2,1;9,65;
29039929;OUTS.DERIV. HALOGEN., UNICAMENTE COM BROMO;5,0991;5,0991;0;0;2,1;9,65;
29039931;"4-CLORO-ALFA,ALFA, ALFA-
TRIFLUORTOLUENO";6,9113;6,9464;0;0;2,1;9,65;
29039939;OUTS.DERIV. HALOGEN.,UNIC.COM CLORO E FLÚOR;3,1014;3,4644;0;0;R;R;
29039990;"OUTS.DER.HALOG. D/HIDROCARB.
AROMÁTICOS";1,8845;1,9366;0;0;2,1;9,65;
29041011;ÁCIDO METANOSSULFÔNICO;2,0235;2,2140;7,2;0;2,1;9,65;
29041019;"OUTROS SAIS DO ÁCIDO
METANOSSULFÔNICO";1,3060;1,3306;12,6;0;2,1;9,65;
29041020;ÁCIDO DODECILBENZENOSSU LFÔNICO E SEUS SAIS;0,5862;0,6731;12,6;0;R;R;
29041051;"NAFTALENOSSULFONA
TOS DE SÓDIO";0,6361;0,6505;0;0;2,1;9,65;
29041059;ÁCIDOS NAFTALENOSSULF. SEUS SAIS E ÉSTERES;1,5915;3,7456;0;0;2,1;9,65;
29041090;"OUTS.DERS.SULFONS. D/HIDROCARBONETOS
,SAIS";3,4500;3,4500;0;0;2,1;9,65;
29042010;MONONITROTOLUENO S (MNT);8,8639;8,8639;10,8;0;2,1;9,65;
29042051;Nitrobenzeno;3,9298;4,1121;0;0;2,1;9,65;
29042070;MONONITROETANO E NITROMETANOS;3,3598;3,4343;0;0;2,1;9,65;
29049914;4-Cloro-alfa,alfa,alfa- trifluor-3,5-dinitrotolueno;7,0307;7,0307;0;0;2,1;9,65;
29049919;Outros;6,6000;6,6000;0;0;2,1;9,65;
